state;city;postal_code;open_p50;open_p95;close_p50;close_p95
ON;Thornhill;L4J 6W9;239400.0;266940.0;365400.0;392940.0
ON;Toronto;M7A 2H1;284400.0;307080.0;320400.0;343080.0
AZ;Phoenix;85074;378000.0;378000.0;226800.0;226800.0
QC;Montréal;H3A 2G4;374400.0;581760.0;230400.0;437760.0
AB;Calgary;T1Y 4S3;277200.0;277200.0;327600.0;327600.0
ON;Toronto;M8V 1L9;239400.0;239400.0;365400.0;365400.0
ON;Scarborough;M1H 1A6;243000.0;243000.0;361800.0;361800.0
AZ;Sgs Industrial Park;85022;259200.0;259200.0;345600.0;345600.0
QC;Pierrefonds;H9H 3E2;216000.0;216000.0;388800.0;388800.0
AB;Airdrie;T4B 2A2;237600.0;237600.0;367200.0;367200.0
ON;Toronto;M4C 1M6;341100.0;487710.0;263700.0;410310.0
QC;Montréal;H2J 2H5;117900.0;146250.0;486900.0;515250.0
ON;Scarborough;M1W 2P3;291600.0;293220.0;313200.0;314820.0
ON;Etobicoke;M8Z 5T3;194400.0;194400.0;410400.0;410400.0
ON;Toronto;M5G 0A3;100800.0;100800.0;504000.0;504000.0
ON;Bradford;L3Z 2A7;237600.0;237600.0;367200.0;367200.0
QC;Kirkland;H9J;258300.0;285030.0;346500.0;373230.0
AB;Calgary;T3C 0A5;234000.0;234000.0;370800.0;370800.0
QC;Montréal;H2R 1X8;289800.0;314100.0;315000.0;339300.0
ON;Toronto;M4C 4T4;291600.0;291600.0;313200.0;313200.0
ON;Toronto;M5V 1K5;201600.0;201600.0;403200.0;403200.0
ON;Concord;L4K 4G7;151200.0;151200.0;453600.0;453600.0
AB;Calgary;T2C 4J2;227700.0;246330.0;377100.0;395730.0
ON;Toronto;M8V 0B3;194400.0;194400.0;410400.0;410400.0
QC;Montréal;H2Z 1N1;198900.0;281790.0;405900.0;543870.0
ON;Ajax;L1Z;207900.0;239490.0;396900.0;428490.0
ON;Toronto;M8Y 1K5;327600.0;327600.0;277200.0;277200.0
ON;Etobicoke;M8V 2R5;360000.0;360000.0;244800.0;244800.0
QC;Montréal;H2C 1S8;209700.0;310950.0;395100.0;496350.0
NC;Harrisburg;28215;352800.0;352800.0;252000.0;252000.0
QC;Montréal;H2L 1Z8;226800.0;226800.0;378000.0;378000.0
ON;Aurora;L4G 6T5;187200.0;187200.0;417600.0;417600.0
ON;Toronto;M5V 0K3;302400.0;370440.0;302400.0;370440.0
QC;Saint-Hubert;J3Y 0C1;327600.0;327600.0;277200.0;277200.0
ON;Vaughan;L4K 4G3;144000.0;144000.0;460800.0;460800.0
AB;Calgary;T3G 2Z3;180000.0;180000.0;424800.0;424800.0
ON;Vaughan;L4K 3Z3;595800.0;1012140.0;9000.0;425340.0
QC;Joliette;J6E 3E1;241200.0;367560.0;363600.0;489960.0
QC;Laval;H7E 4X6;316800.0;349200.0;288000.0;320400.0
ON;Toronto;M4Y 2J9;179100.0;189630.0;425700.0;436230.0
NV;Las Vegas;89116;302400.0;302400.0;302400.0;302400.0
ON;Toronto;M8V 1J1;154800.0;196920.0;450000.0;492120.0
QC;Montréal;H3B 1H9;174600.0;218340.0;430200.0;473940.0
QC;Salaberry-de-Valleyfield;J6T 1P6;118800.0;118800.0;486000.0;486000.0
ON;Toronto;M3N 1Y2;185400.0;185400.0;419400.0;419400.0
AB;Calgary;T2E 5T1;345600.0;345600.0;259200.0;259200.0
QC;Montréal;H3K 2C7;201600.0;201600.0;403200.0;403200.0
ON;Bolton;L7E 2Y3;264600.0;614160.0;340200.0;405360.0
ON;Markham;L3R 7B4;201600.0;201600.0;403200.0;403200.0
QC;Montréal;H3L 1T4;97200.0;171719.99999999997;507600.0;509220.0
ON;Mississauga;L5B 1M3;682200.0;682200.0;-77400.0;-77400.0
ON;East York;M4A 2M1;392400.0;392400.0;212400.0;212400.0
ON;Mississauga;L5T 1J5;144000.0;144000.0;460800.0;460800.0
QC;Montréal;H3G 1S6;360000.0;360000.0;244800.0;244800.0
ON;Toronto;M5A 3W7;190800.0;362519.99999999994;414000.0;436680.0
ON;East York;M4K 3V5;246600.0;246600.0;358200.0;358200.0
QC;Laval;H7N 0A9;275400.0;299700.0;329400.0;353700.0
ON;Toronto;M4G 4B4;259200.0;259200.0;345600.0;345600.0
ON;Mississauga;L4W 0E7;237600.0;237600.0;367200.0;367200.0
AB;Calgary;T1Y 7H8;199800.0;199800.0;405000.0;405000.0
ON;Scarborough;M1S 3Y6;162000.0;162000.0;442800.0;442800.0
ON;Toronto;M4B 1X4;302400.0;302400.0;302400.0;302400.0
ON;Etobicoke;M9R 2R5;183600.0;224100.0;421200.0;443880.0
ON;Toronto;M6G 2V6;388800.0;388800.0;216000.0;216000.0
ON;Toronto;M6J 1V6;276300.0;358290.0;328500.0;540540.0
AB;Calgary;T2P 3Y7;162000.0;217080.0;442800.0;497880.0
AB;Calgary;T2P 1H3;199800.0;266220.0;405000.0;471420.0
ON;Toronto;M2M 3T2;241200.0;241200.0;363600.0;363600.0
ON;Mississauga;L4Z 2Z1;118800.0;167399.99999999997;486000.0;490860.0
ON;Vaughan;L4K 0B9;831600.0;1035720.0;-226800.0;-22680.000000000022
AZ;Gilbert;85034;604800.0;604800.0;0.0;0.0
ON;Toronto;M6H 1B1;270000.0;344520.0;334800.0;409320.0
ON;Richmond Hill;L4C 7R3;223200.0;223200.0;381600.0;381600.0
ON;Toronto;M4L 3B1;232200.0;232200.0;372600.0;372600.0
ON;Toronto;M4V 1A4;171000.0;171000.0;433800.0;433800.0
ON;North York;M2N 5R8;259200.0;272160.0;345600.0;358560.0
ON;North York;M3H 5J9;201600.0;201600.0;403200.0;403200.0
ON;Toronto;M4X 1X6;178200.0;178200.0;426600.0;426600.0
ON;Mississauga;L5V;285300.0;292590.0;319500.0;326790.0
QC;Westmount;H3Z 2M8;216000.0;267840.0;388800.0;440640.0
QC;Montréal;H2S 3A1;291600.0;291600.0;313200.0;313200.0
ON;Brampton;L6Y 0B4;387900.0;636570.0;216900.0;465570.0
ON;Toronto;M6A 3B4;288000.0;307440.0;316800.0;410760.0
AB;Calgary;T2X 1M2;217800.0;217800.0;387000.0;387000.0
AB;Calgary;T2K 1A2;205200.0;528479.9999999999;399600.0;427680.0
ON;Vaughan;L6A 1C6;352800.0;352800.0;252000.0;252000.0
ON;Toronto;M4W 3Y3;216000.0;718199.9999999999;388800.0;414720.0
ON;Mississauga;L5N 5V4;604800.0;604800.0;0.0;0.0
ON;Mississauga;L5H 3A7;604800.0;604800.0;0.0;0.0
ON;Mississauga;L5V 2R4;293400.0;293400.0;311400.0;311400.0
ON;Toronto;M9P 3P1;685800.0;758700.0;-81000.0;-8100.000000000007
ON;Toronto;M5R 1B2;273600.0;632429.9999999999;331200.0;384660.0
PA;Crescent;15046;237600.0;305640.0;367200.0;435240.0
QC;Montréal;H3A 0G6;248400.0;248400.0;356400.0;356400.0
ON;Etobicoke;M8X 1B4;181800.0;181800.0;423000.0;423000.0
ON;Scarborough;M1M 3H8;201600.0;201600.0;403200.0;403200.0
ON;Pickering;L1V 0C5;313200.0;433080.0;291600.0;385559.99999999994
QC;Sainte-Thérèse;J7E 3H3;349200.0;349200.0;255600.0;255600.0
ON;Toronto;M5H 2N3;144000.0;144000.0;460800.0;460800.0
AB;Calgary;T3E 0A8;383400.0;456300.0;221400.0;530820.0
ON;Toronto;M6K 3S2;255600.0;270135.0;349200.0;370620.0
ON;Toronto;M5M 3Y8;205200.0;349379.99999999994;399600.0;461160.0
ON;Toronto;M6S 3G3;144000.0;156960.0;460800.0;464040.0
QC;Montreal;H2Y 1Z9;275400.0;275400.0;329400.0;329400.0
ON;Richmond Hill;L4C 0Z5;190800.0;190800.0;414000.0;414000.0
ON;Brampton;L6Y 1P1;306000.0;306000.0;298800.0;298800.0
ON;Toronto;M4N 2K8;325800.0;325800.0;279000.0;279000.0
ON;Toronto;M2H 3S7;302400.0;302400.0;302400.0;302400.0
ON;Mississauga;L5K 2T2;604800.0;604800.0;0.0;0.0
ON;Toronto;M3N 1Y4;194400.0;194400.0;410400.0;410400.0
QC;Montréal;H1Y 1J3;162000.0;162000.0;442800.0;442800.0
ON;Mississauga;L5S 1N6;144000.0;144000.0;460800.0;460800.0
QC;Montréal;H3A 1L8;237600.0;258660.0;367200.0;412560.0
ON;Toronto;M1H 2K3;352800.0;352800.0;252000.0;252000.0
AB;Calgary;T2E 6L6;144000.0;152100.0;460800.0;468900.0
ON;Brampton;L6X 5K8;234000.0;234000.0;370800.0;370800.0
QC;Montréal;H2W 2A6;525600.0;525600.0;79200.0;79200.0
AB;Calgary;T3G 5C7;135000.0;135000.0;469800.0;469800.0
ON;Bradford;L3Z 1H7;698400.0;698400.0;-93600.0;-93600.0
ON;Caledon East;L7C 1E7;189000.0;216540.0;415800.0;443340.0
QC;Montréal;H2L 3Z3;0.0;0.0;604800.0;604800.0
ON;Toronto;M3A 2Y7;302400.0;302400.0;302400.0;302400.0
QC;Montreal;H3A 3J5;262800.0;262800.0;342000.0;342000.0
ON;Toronto;M4G 1S8;223200.0;223200.0;381600.0;381600.0
ON;Toronto;M4E 1T1;221400.0;221400.0;383400.0;383400.0
AB;Calgary;T3A 3S1;151200.0;151200.0;453600.0;453600.0
ON;Mississauga;L5V 1R7;252000.0;268200.0;352800.0;369000.0
ON;Markham;L3R 6A8;162000.0;162000.0;442800.0;442800.0
QC;Montréal;H2S 2L7;208800.0;254160.0;396000.0;473760.0
QC;Sainte-Julie;J3E 2S7;572400.0;572400.0;32400.0;32400.0
ON;Toronto;M4M 1G7;124200.0;135540.0;480600.0;491940.0
ON;Vaughan;L4K 4R2;160200.0;160200.0;444600.0;444600.0
ON;Brampton;L7A 1G1;270000.0;270000.0;334800.0;334800.0
ON;Mississauga;L5K 2R8;252000.0;353520.0;352800.0;390240.0
ON;Toronto;M4W 1S9;210600.0;289980.0;394200.0;473580.0
ON;Etobicoke;M9V 1A3;219600.0;261720.0;385200.0;427320.0
ON;Brampton;L7A 1B8;604800.0;604800.0;0.0;0.0
ON;Toronto;M1T 2M5;226800.0;239760.0;378000.0;390960.0
AZ;Peoria,;85345;223200.0;223200.0;381600.0;381600.0
QC;Saint-Leonard;H1S 1N2;302400.0;302400.0;302400.0;302400.0
ON;Toronto;M4P 1T4;689400.0;689400.0;-84600.0;-84600.0
QC;Montréal;H2L 1R1;286200.0;377820.0;318600.0;342900.0
ON;North York;M2N 0G3;178200.0;221940.0;426600.0;470340.0
AB;Calgary;T2A 0E2;270000.0;270000.0;334800.0;334800.0
ON;Brampton;L6X 0R3;327600.0;327600.0;277200.0;277200.0
AB;Calgary;T2R 1M7;223200.0;258840.0;381600.0;417240.0
ON;Oakville;L6H 6L6;277200.0;277200.0;327600.0;327600.0
OH;Bay Village;44035;75600.0;75600.0;529200.0;529200.0
QC;Montréal;H2S 3C5;278100.0;379350.0;326700.0;427950.0
QC;Laval;H7S 1Z6;604800.0;604800.0;0.0;0.0
ON;Markham;L3R 0Y8;356400.0;356400.0;248400.0;248400.0
ON;Scarborough;M1W 3P7;409500.0;415170.0;195300.0;200970.0
ON;Toronto;M5E 1M2;198000.0;299339.99999999994;406800.0;468719.99999999994
ON;Markham;L3R 5W9;237600.0;237600.0;367200.0;367200.0
AB;Calgary;T2A 6Z3;315000.0;315000.0;289800.0;289800.0
AZ;Glendale;85014;176400.0;176400.0;428400.0;428400.0
AB;Airdrie;T4B 3G4;284400.0;284400.0;320400.0;320400.0
ON;Toronto;M5S 2E8;268200.0;279540.0;336600.0;464580.0
ON;Pickering;L1V 4L9;219600.0;237420.0;385200.0;459720.0
ON;Toronto;M4M 1C6;162000.0;162000.0;442800.0;442800.0
ON;Ajax;L1Z 0A1;288000.0;288000.0;316800.0;316800.0
QC;Montréal;H3W 3C6;478800.0;478800.0;126000.0;126000.0
ON;North York;L5V 2N6;300600.0;300600.0;304200.0;304200.0
AB;Calgary;T2L 2B3;129600.0;155520.0;475200.0;484920.0
AB;Calgary;T2H 2S9;207000.0;228060.0;397800.0;412380.0
ON;Richmond Hill;L4T 1T8;295200.0;295200.0;309600.0;309600.0
AB;Calgary;T3C 0J4;204300.0;234270.0;400500.0;430470.0
ON;Pickering;L1V 1G4;162000.0;162000.0;442800.0;442800.0
AZ;Phoenix;85304;177300.0;326609.99999999994;427500.0;449820.0
ON;Don Mills;M3C 3L2;255600.0;255600.0;349200.0;349200.0
QC;Greenfield Park;J4V 2H5;604800.0;604800.0;0.0;0.0
QC;Dollard-des-Ormeaux;H9G 2R4;216000.0;251640.0;388800.0;405000.0
ON;Toronto;M4L 1G6;372600.0;581580.0;232200.0;361799.99999999994
QC;Montréal;H8N 2M4;723600.0;723600.0;-118800.0;-118800.0
ON;Toronto;M6G 1W8;1045800.0;1045800.0;-441000.0;-441000.0
AB;Calgary;T3C 1S5;200700.0;242010.0;404100.0;445410.0
ON;Toronto;M3J 2P4;153000.0;153000.0;451800.0;451800.0
QC;Montréal;H3B 2K4;259200.0;259200.0;345600.0;345600.0
AB;Calgary;T2E 0C1;315000.0;575820.0;289800.0;378899.99999999994
ON;Toronto;M6L 3C9;273600.0;679679.9999999999;331200.0;358560.0
PA;Eighty Four;15102;180000.0;180000.0;424800.0;424800.0
AB;Calgary;T2S 1W6;244800.0;418320.0;360000.0;441360.0
ON;Toronto;M5A 1M8;229500.0;270810.0;375300.0;416610.0
ON;Vaughan;L4H 0S8;248400.0;248400.0;356400.0;356400.0
QC;Montréal;H1V 1K5;196200.0;223740.0;408600.0;471780.0
ON;Scarborough;M1B 2W4;261000.0;522900.0;343800.0;391050.0
AZ;Sedona;86336;100800.0;100800.0;504000.0;504000.0
QC;Montrèal;H2W 1Y3;410400.0;410400.0;194400.0;194400.0
ON;Toronto;M4C 1L9;178200.0;202500.0;426600.0;450900.0
AB;Airdrie;T4A 2K4;190800.0;190800.0;414000.0;414000.0
ON;Brampton;L6V 1S6;288000.0;288000.0;316800.0;316800.0
QC;Saint-Lazare;J7T;126000.0;126000.0;478800.0;478800.0
ON;Vaughan;L4K 3W4;162000.0;162000.0;442800.0;442800.0
QC;Montréal;H2Y 1J3;262800.0;388080.0;342000.0;535680.0
ON;Oakville;L6H 4L1;233100.0;340830.0;371700.0;479430.0
ON;Toronto;M4T 3A7;158400.0;265680.0;446400.0;548640.0
ON;North York;M3B 2T6;352800.0;352800.0;252000.0;252000.0
ON;Mississauga;L4Z 1Y5;215100.0;240210.0;389700.0;414810.0
ON;Scarobrough;M1S 3E5;277200.0;277200.0;327600.0;327600.0
ON;Toronto;M3J 2V8;230400.0;230400.0;374400.0;374400.0
ON;Etobicoke;M9W 6C7;469800.0;469800.0;135000.0;135000.0
ON;York;M6E 2H2;248400.0;248400.0;356400.0;356400.0
QC;Laval;H7V 2T5;293400.0;293400.0;311400.0;311400.0
ON;North York;M9M 1X7;604800.0;604800.0;0.0;0.0
AB;Calgary;T2J 6G2;300600.0;596159.9999999999;304200.0;365670.0
QC;La Salle;H8N 3E5;252000.0;252000.0;352800.0;352800.0
AB;Calgary;T2E 8M5;79200.0;79200.0;525600.0;525600.0
ON;Toronto;M1P 3G5;187200.0;187200.0;417600.0;417600.0
ON;East Gwillimbury;L0G 1R0;241200.0;241200.0;363600.0;363600.0
ON;Ajax;L1T 0K3;280800.0;280800.0;324000.0;324000.0
ON;Toronto;M5B 2R8;0.0;0.0;604800.0;604800.0
ON;Holland Landing;L9N 1L8;172800.0;172800.0;432000.0;432000.0
ON;North York;M6A 3B4;304200.0;568262.9999999999;300600.0;360000.0
ON;Toronto;M8Y 1H8;259200.0;259200.0;345600.0;345600.0
ON;Markham;L6C 1J5;237600.0;237600.0;367200.0;367200.0
ON;Brampton;L6S 6L1;232200.0;232200.0;372600.0;372600.0
ON;North York;M2N 3G1;283500.0;290790.0;321300.0;342360.0
PA;Squirrel Hill;15217;257400.0;287280.0;347400.0;397170.0
ON;Brampton;L6Z 2S7;248280.0;248280.0;356520.0;356520.0
ON;Toronto;M5G 0A2;248400.0;248400.0;356400.0;356400.0
AZ;Phoenix;85338;259200.0;259200.0;345600.0;345600.0
ON;Scarborough;M1J 2C5;198000.0;198000.0;406800.0;406800.0
ON;Toronto;M6H 2B8;135000.0;175500.0;469800.0;510300.0
AB;Airdrie;T4A 0B3;216000.0;216000.0;388800.0;388800.0
PA;Russellton;15076;198000.0;223020.0;406800.0;437940.0
NC;Charlotte;28501;93600.0;93600.0;511200.0;511200.0
ON;Mississauga;L5N 8C4;313200.0;313200.0;291600.0;291600.0
ON;Vaughan;L4J 0E2;201600.0;201600.0;403200.0;403200.0
ON;Toronto;M4Y 1X1;574200.0;574200.0;30600.0;30600.0
ON;East York;M4B 2S7;129600.0;191159.99999999997;475200.0;478440.0
ON;Scarborough;M1C 1H1;241200.0;241200.0;363600.0;363600.0
QC;Longueuil;J4H;153000.0;193500.0;451800.0;492300.0
AB;Calgary;T3C 0N1;176400.0;205560.0;428400.0;457560.0
ON;Toronto;M5V 2V4;378000.0;582120.0;226800.0;430920.0
ON;Toronto;M8Z 5E7;280800.0;280800.0;324000.0;324000.0
QC;Saint-Hyacinthe;J2S 5C2;185400.0;185400.0;419400.0;419400.0
ON;Toronto;M6K 1M1;271800.0;271800.0;333000.0;333000.0
QC;Montréal;H2V 2G4;126000.0;126000.0;478800.0;478800.0
QC;Laval;H7P 5G9;248400.0;248400.0;356400.0;356400.0
AB;Calgary;T2G 2R8;171000.0;171000.0;433800.0;433800.0
ON;Woodbridge;L4L 8P3;126000.0;126000.0;478800.0;478800.0
QC;Montréal;H2Y 1B6;133200.0;133200.0;471600.0;471600.0
ON;Toronto;M1S 3G9;453600.0;453600.0;151200.0;151200.0
QC;Montréal;H1W;202500.0;294030.0;402300.0;493830.0
ON;Toronto;M4T 1W7;204300.0;250470.0;400500.0;446670.0
ON;Toronto;M6H 1K5;397800.0;397800.0;207000.0;207000.0
ON;Toronto;M2M 4G6;496800.0;519480.0;108000.0;130680.0
AB;Calgary;T2Z 1H1;365400.0;365400.0;239400.0;239400.0
ON;Toronto;M6N 1H6;255600.0;255600.0;349200.0;349200.0
AB;Calgary;T2G 1W5;219600.0;384839.99999999994;385200.0;417600.0
CA;Gilbert;85297;604800.0;604800.0;0.0;0.0
QC;Montréal;H3K 1B1;496800.0;496800.0;108000.0;108000.0
QC;Longueuil;J4N 1A2;219600.0;219600.0;385200.0;385200.0
ON;East Gwillimbury;L9N 0M1;604380.0;604380.0;420.0;420.0
QC;Montréal;H4E 1E2;163800.0;163800.0;441000.0;441000.0
ON;Markham;L3R 3Z1;216000.0;216000.0;388800.0;388800.0
ON;Scarborough;M1T 2M5;270000.0;289440.0;334800.0;354240.0
ON;Toronto;M4P 1K5;590400.0;590400.0;14400.0;14400.0
QC;Montréal;H2L 4W2;232200.0;232200.0;372600.0;372600.0
ON;Scarborough;M1W 2K2;189000.0;189000.0;415800.0;415800.0
NC;Charlotte;28299;216000.0;216000.0;388800.0;388800.0
ON;York;M6M 1B4;237600.0;237600.0;367200.0;367200.0
WI;Madison;53702;272700.0;336690.0;332100.0;396090.0
ON;Mississauga;L5K 2R9;252000.0;252000.0;352800.0;352800.0
ON;North York;M6B 3J3;349200.0;349200.0;255600.0;255600.0
AB;Calgary;T3S 0A5;162000.0;162000.0;442800.0;442800.0
QC;Montréal;H3J 1S6;138600.0;138600.0;466200.0;466200.0
ON;Mississauga;L5S 1G4;144000.0;144000.0;460800.0;460800.0
ON;Toronto;M5R 1J1;140400.0;140400.0;464400.0;464400.0
QC;Laval;H7E 0H3;304200.0;325260.0;300600.0;321660.0
ON;Pickering;L1V 6K5;361800.0;499245.0;243000.0;374580.0
ON;North York;M3H 3M6;270000.0;270000.0;334800.0;334800.0
QC;Montréal;H9H 4K3;288000.0;288000.0;316800.0;316800.0
ON;Toronto;M6K 3C6;250200.0;313380.0;354600.0;417780.0
ON;Toronto;M3J 2Z8;187200.0;187200.0;417600.0;417600.0
QC;Laval;H7L 5X9;288000.0;288000.0;316800.0;316800.0
OH;Bainbridge;44022;306000.0;306000.0;298800.0;298800.0
QC;Anjou;H1J 3A1;482400.0;482400.0;122400.0;122400.0
ON;Woodbridge;L4L 4Y9;331200.0;331200.0;273600.0;273600.0
ON;Oakville;L6J 7Z6;208800.0;208800.0;396000.0;396000.0
ON;Brampton;L6R 2S8;378000.0;378000.0;226800.0;226800.0
ON;Toronto;M3J 1K7;244800.0;244800.0;360000.0;360000.0
ON;Toronto;M1S 5B8;345600.0;345600.0;259200.0;259200.0
NV;Las  Vegas;89101;72000.0;72000.0;532800.0;532800.0
WI;Lodi;53555;604800.0;604800.0;0.0;0.0
ON;Vaughan;L4L 9N6;316800.0;316800.0;288000.0;288000.0
ON;Thornhill;L3T 4X1;261000.0;534600.0;343800.0;397350.0
AB;Calgary;T2G 4V1;144000.0;144000.0;460800.0;460800.0
QC;Montréal;H3B 5L6;108000.0;148500.0;496800.0;537300.0
ON;Toronto;M4C 1K8;192600.0;203940.0;412200.0;423540.0
AB;Calgary;T2P 0Z3;190800.0;232920.0;414000.0;456120.0
QC;Châteauguay;J6J 3H6;417600.0;417600.0;187200.0;187200.0
ON;Toronto;M1B 5M5;297000.0;324540.0;307800.0;335340.0
ON;Toronto;M1H 3E2;255600.0;255600.0;349200.0;349200.0
ON;Woodbridge;L4L 8B7;347400.0;387180.0;257400.0;401219.99999999994
ON;Toronto;M9N 2S5;347400.0;436500.0;257400.0;346500.0
ON;Toronto;M4K 1N6;221400.0;294840.0;383400.0;438480.0
ON;Toronto;M5G 2E9;403200.0;403200.0;201600.0;201600.0
ON;North York;M3K 2B5;252000.0;271440.0;352800.0;437040.0
PA;Moon Twp.;15108;212400.0;212400.0;392400.0;392400.0
QC;Châteauguay;J6K 3A7;190800.0;190800.0;414000.0;414000.0
QC;Montréal;H1V 2B1;205200.0;205200.0;399600.0;399600.0
ON;Toronto;M5E 1A6;318600.0;368460.0;286200.0;337590.0
ON;Toronto;M2J 3C1;286200.0;286200.0;318600.0;318600.0
AB;Calgary;T3B 0M8;145800.0;354779.99999999994;459000.0;473580.0
ON;Concord;L4K 1Z3;198000.0;198000.0;406800.0;406800.0
ON;Mississauga;L4T 0A4;108000.0;108000.0;496800.0;496800.0
AB;Calgary;T2G 4L1;214200.0;225540.0;390600.0;401940.0
AB;Calgary;T2G 4G5;244800.0;244800.0;360000.0;360000.0
ON;Brampton;L7A 1C6;126000.0;126000.0;478800.0;478800.0
ON;Toronto;M6H 0C7;266400.0;266400.0;338400.0;338400.0
ON;North York;M3L 1A5;532800.0;532800.0;72000.0;72000.0
ON;Vaughan;L4K 5Z8;604800.0;604800.0;0.0;0.0
ON;Toronto;M8X 2X4;365400.0;580860.0;239400.0;454860.0
ON;Toronto;M6G 3B1;176400.0;176400.0;428400.0;428400.0
PA;Lower Lawrenceville;15201;246600.0;246600.0;358200.0;358200.0
ON;Toronto;M5G 1S5;518400.0;518400.0;86400.0;86400.0
AB;Calgary;T2A 1A3;266400.0;266400.0;338400.0;338400.0
ON;Toronto;M2J 1W6;486900.0;487710.0;117900.0;118710.0
QC;Montréal;H1Z 3G4;194400.0;194400.0;410400.0;410400.0
QC;Montréal;H2W 1X3;237600.0;237600.0;367200.0;367200.0
ON;Toronto;M5V 3J2;131400.0;131400.0;473400.0;473400.0
ON;Toronto;M4S 2B8;201600.0;227520.0;403200.0;429120.0
ON;Markham;L3S;284400.0;284400.0;320400.0;320400.0
QC;Montréal;H1K 0K9;241200.0;241200.0;363600.0;363600.0
ON;Mississauga;L4W 1N5;199800.0;248310.0;405000.0;445860.0
AB;Delacour;T0M 0T0;378000.0;378000.0;226800.0;226800.0
ON;Mississauga;L4W 2Z8;205200.0;205200.0;399600.0;399600.0
ON;King City;L7B 0L1;252000.0;252000.0;352800.0;352800.0
QC;Lachenaie;J6V 0E1;522000.0;522000.0;82800.0;82800.0
AB;Calgary;T3E 3X8;387000.0;387000.0;217800.0;217800.0
QC;Montréal;H2T 1Y1;183600.0;183600.0;421200.0;421200.0
ON;Toronto;M9B 0A1;453600.0;453600.0;151200.0;151200.0
QC;Montréal;H2K 4P4;156600.0;156600.0;448200.0;448200.0
ON;Scarborough;M1S 5A4;259200.0;259200.0;345600.0;345600.0
QC;Montréal;H2V 4E3;288000.0;300960.0;316800.0;316800.0
ON;Toronto;M3J 2H2;194400.0;194400.0;410400.0;410400.0
ON;North York;M2H 2C9;237600.0;237600.0;367200.0;367200.0
QC;Saint-Basile-le-Grand;J3N 1T8;189000.0;189000.0;415800.0;415800.0
ON;North York;M2N 6L7;328500.0;423270.0;276300.0;371070.0
ON;Mississauga;L5B 3Z6;298800.0;347400.0;306000.0;354600.0
ON;Toronto;M6S 1M5;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M5R 3A7;230400.0;230400.0;374400.0;374400.0
AB;Calgary;T2G 2Y8;354600.0;579780.0;250200.0;475380.0
ON;Toronto;M1B 5N6;478800.0;478800.0;126000.0;126000.0
ON;Brampton;L6Y 3B2;252000.0;342719.99999999994;352800.0;403020.0
QC;Saint-Constant;J5A 1N3;309600.0;309600.0;295200.0;295200.0
AB;Calgary;T2G 0V2;144000.0;144000.0;460800.0;460800.0
QC;Montréal;H2G 2X4;135000.0;159300.0;469800.0;494100.0
QC;Montréal;H3A 2J2;907200.0;907200.0;-302400.0;-302400.0
ON;Markham;L6E 0G1;604800.0;604800.0;0.0;0.0
AB;Calgary;T2E 8S6;478800.0;592200.0;126000.0;194039.99999999997
ON;Pickering;L1V 1C8;194400.0;194400.0;410400.0;410400.0
ON;Toronto;M6P 2A2;352800.0;375480.0;252000.0;401039.99999999994
ON;Mississauga;L5T 1K4;144000.0;144000.0;460800.0;460800.0
QC;Montreal;H3B 1L9;385200.0;385200.0;219600.0;219600.0
AB;Calgary;T2A 0T3;259200.0;259200.0;345600.0;345600.0
QC;Montréal;H2J 1Z5;596700.0;832769.9999999999;8100.0;291599.9999999999
AB;Calgary;T2Z 4J1;640800.0;640800.0;-36000.0;-36000.0
QC;Montréal;H2J 2V7;325800.0;325800.0;279000.0;279000.0
ON;Oakville;L6H 0N1;360000.0;360000.0;244800.0;244800.0
OR;Salem;97304;482400.0;482400.0;122400.0;122400.0
ON;Vaughan;L4L 8E1;216000.0;216000.0;388800.0;388800.0
ON;Etobicoke;M8W 1P5;214200.0;256320.0;390600.0;392220.0
NV;las Vegas;89139;691200.0;691200.0;-86400.0;-86400.0
QC;Montréal;H2N 1J3;180000.0;180000.0;424800.0;424800.0
ON;Etobicoke;M8V 1K8;252000.0;252000.0;352800.0;352800.0
ON;Toronto;M4L 1C5;133200.0;133200.0;471600.0;471600.0
AB;Calgary;T2E 2L2;144000.0;144000.0;460800.0;460800.0
NV;Las Vegass;89128;28800.0;28800.0;576000.0;576000.0
ON;Maple;L6A 4P8;139500.0;192150.0;465300.0;517950.0
ON;North York;M2J 1L8;246600.0;267660.0;358200.0;379260.0
ON;Mississauga;L5A 1W7;257400.0;384840.0;347400.0;425879.99999999994
QC;Montréal;H2J 2A1;84600.0;84600.0;520200.0;520200.0
ON;Toronto;M3J 2X7;118800.0;118800.0;486000.0;486000.0
ON;Markham;L3P 1A4;240300.0;294570.0;364500.0;418770.0
QC;Montréal;H2T 1P8;302400.0;302400.0;302400.0;467639.99999999994
QC;Montréal;H2Z 2A3;232200.0;232200.0;372600.0;372600.0
AB;Calgary;T2E 1K5;187200.0;226080.0;417600.0;456480.0
NV;Spring Valley;89118;331200.0;331200.0;273600.0;273600.0
ON;Mississauga;L4X 2W1;190800.0;190800.0;414000.0;414000.0
ON;Toronto;M4E 3M9;189000.0;247320.0;415800.0;433620.0
QC;Montréal;H2Y 3E5;174600.0;174600.0;430200.0;430200.0
PA;Pittsburgh;15120;217800.0;255600.0;387000.0;459225.0
