state;city;postal_code;open_p50;open_p95;close_p50;close_p95
ON;Toronto;M4C 1K8;192600;203940;412200;423540
AB;Calgary;T2P 0Z3;190800;232920;414000;456120
QC;Châteauguay;J6J 3H6;331200;331200;273600;273600
ON;Toronto;M1B 5M5;297000;324540;307800;335340
ON;Toronto;M1H 3E2;255600;255600;349200;349200
ON;Woodbridge;L4L 8B7;347400;387180;257400;401219
ON;Toronto;M9N 2S5;304200;354420;300600;350820
ON;Toronto;M4K 1N6;221400;294840;383400;438480
ON;Toronto;M5G 2E9;403200;403200;201600;201600
ON;North York;M3K 2B5;252000;271440;352800;437040
PA;Moon Twp.;15108;212400;212400;392400;392400
QC;Châteauguay;J6K 3A7;190800;190800;414000;414000
QC;Montréal;H1V 2B1;205200;205200;399600;399600
ON;Toronto;M5E 1A6;318600;368460;286200;337590
ON;Toronto;M2J 3C1;286200;286200;318600;318600
AB;Calgary;T3B 0M8;145800;354779;459000;473580
ON;Concord;L4K 1Z3;198000;198000;406800;406800
ON;Mississauga;L4T 0A4;108000;108000;496800;496800
AB;Calgary;T2G 4L1;214200;225540;390600;401940
AB;Calgary;T2G 4G5;244800;244800;360000;360000
ON;Brampton;L7A 1C6;126000;126000;478800;478800
ON;Toronto;M6H 0C7;266400;266400;338400;338400
ON;North York;M3L 1A5;360000;360000;244800;244800
ON;Vaughan;L4K 5Z8;604800;604800;0;0
ON;Toronto;M8X 2X4;365400;580860;239400;454860
ON;Toronto;M6G 3B1;176400;176400;428400;428400
PA;Lower Lawrenceville;15201;246600;246600;358200;358200
ON;Toronto;M5G 1S5;345600;345600;259200;259200
AB;Calgary;T2A 1A3;266400;266400;338400;338400
ON;Toronto;M2J 1W6;314100;314910;290700;291510
QC;Montréal;H1Z 3G4;194400;194400;410400;410400
QC;Montréal;H2W 1X3;237600;237600;367200;367200
ON;Toronto;M5V 3J2;131400;131400;473400;473400
ON;Toronto;M4S 2B8;201600;227520;403200;429120
ON;Markham;L3S;284400;284400;320400;320400
QC;Montréal;H1K 0K9;241200;241200;363600;363600
ON;Mississauga;L4W 1N5;199800;248310;405000;445860
AB;Delacour;T0M 0T0;378000;378000;226800;226800
ON;Mississauga;L4W 2Z8;205200;205200;399600;399600
ON;King City;L7B 0L1;252000;252000;352800;352800
QC;Lachenaie;J6V 0E1;262800;262800;342000;342000
AB;Calgary;T3E 3X8;387000;387000;217800;217800
QC;Montréal;H2T 1Y1;183600;183600;421200;421200
ON;Toronto;M9B 0A1;453600;453600;151200;151200
QC;Montréal;H2K 4P4;156600;156600;448200;448200
ON;Scarborough;M1S 5A4;259200;259200;345600;345600
QC;Montréal;H2V 4E3;288000;300960;316800;316800
ON;Toronto;M3J 2H2;194400;194400;410400;410400
ON;North York;M2H 2C9;237600;237600;367200;367200
QC;Saint-Basile-le-Grand;J3N 1T8;189000;189000;415800;415800
ON;North York;M2N 6L7;328500;423270;276300;371070
ON;Mississauga;L5B 3Z6;298800;347400;306000;354600
ON;Toronto;M6S 1M5;180000;180000;424800;424800
ON;Toronto;M5R 3A7;230400;230400;374400;374400
AB;Calgary;T2G 2Y8;354600;579780;250200;475380
ON;Toronto;M1B 5N6;306000;306000;298800;298800
ON;Brampton;L6Y 3B2;252000;342719;352800;403020
QC;Saint-Constant;J5A 1N3;309600;309600;295200;295200
AB;Calgary;T2G 0V2;144000;144000;460800;460800
QC;Montréal;H2G 2X4;135000;159300;469800;494100
QC;Montréal;H3A 2J2;302400;302400;302400;302400
ON;Markham;L6E 0G1;604800;604800;0;0
AB;Calgary;T2E 8S6;403200;584640;201600;289080
ON;Pickering;L1V 1C8;194400;194400;410400;410400
ON;Toronto;M6P 2A2;352800;375480;252000;401039
ON;Mississauga;L5T 1K4;144000;144000;460800;460800
QC;Montreal;H3B 1L9;385200;385200;219600;219600
AB;Calgary;T2A 0T3;259200;259200;345600;345600
QC;Montréal;H2J 1Z5;471600;589410;133200;313739
AB;Calgary;T2Z 4J1;295200;295200;309600;309600
QC;Montréal;H2J 2V7;325800;325800;279000;279000
ON;Oakville;L6H 0N1;360000;360000;244800;244800
OR;Salem;97304;309600;309600;295200;295200
ON;Vaughan;L4L 8E1;216000;216000;388800;388800
ON;Etobicoke;M8W 1P5;214200;256320;390600;392220
NV;las Vegas;89139;432000;432000;172800;172800
QC;Montréal;H2N 1J3;180000;180000;424800;424800
ON;Etobicoke;M8V 1K8;252000;252000;352800;352800
ON;Toronto;M4L 1C5;133200;133200;471600;471600
AB;Calgary;T2E 2L2;144000;144000;460800;460800
NV;Las Vegass;89128;28800;28800;576000;576000
ON;Maple;L6A 4P8;139500;192150;465300;517950
ON;North York;M2J 1L8;246600;267660;358200;379260
ON;Mississauga;L5A 1W7;257400;384840;347400;425879
QC;Montréal;H2J 2A1;84600;84600;520200;520200
ON;Toronto;M3J 2X7;118800;118800;486000;486000
ON;Markham;L3P 1A4;240300;294570;364500;418770
QC;Montréal;H2T 1P8;302400;302400;302400;467639
QC;Montréal;H2Z 2A3;232200;232200;372600;372600
AB;Calgary;T2E 1K5;187200;226080;417600;456480
NV;Spring Valley;89118;331200;331200;273600;273600
ON;Mississauga;L4X 2W1;190800;190800;414000;414000
ON;Toronto;M4E 3M9;189000;247320;415800;433620
QC;Montréal;H2Y 3E5;174600;174600;430200;430200
PA;Pittsburgh;15120;217800;255600;387000;459225
ON;Toronto;M5S 1M1;144000;224999;460800;460800
QC;Montréal;H3L 1V4;129600;129600;475200;475200
ON;Toronto;M1V 4C5;145800;145800;459000;459000
AB;Airdrie;T4B 2B8;262800;262800;342000;342000
ON;Toronto;M5V 2V5;279000;293580;325800;512100
ON;Toronto;M3C 1P2;194400;200880;410400;416880
ON;Mississauga;L5J 2Y6;270000;302400;334800;391500
ON;Toronto;M5S 3A7;106200;133740;498600;526140
ON;Toronto;M5A 1K3;208800;208800;396000;396000
AB;Calgary;T2H 2C9;162000;162000;442800;442800
ON;Markham;L3T 7Z5;277200;277200;327600;327600
QC;Montréal;H2L 3V9;152100;236879;452700;491580
QC;Montréal;H2L 1Z6;252000;252000;352800;352800
QC;Montréal;H3W 2R5;189000;189000;415800;415800
ON;Toronto;M6M 1B3;216000;219240;388800;392040
ON;Mississauga;L5B 3T8;284400;284400;320400;320400
ON;Brampton;L6S 3L7;234000;234000;370800;370800
ON;Brampton;L6Y 1M3;302400;302400;302400;302400
ON;Thornhill;L4J 6X3;183600;277649;421200;498420
AB;Calgary;T3C 3B3;219600;219600;385200;385200
AB;Calgary;T2J 7G4;145800;145800;459000;459000
AZ;Mesa;85274;302400;302400;302400;302400
QC;Montréal;H1W 1B5;604800;604800;0;0
ON;Toronto;M8Z 5K7;158400;158400;446400;446400
QC;Verdun;H4G 1L2;108000;108000;496800;496800
QC;Montréal;H2S 1C1;104400;104400;500400;500400
AZ;phoenix;85021;144000;144000;460800;460800
AB;Calgary;T2H 0C6;251100;326430;353700;429030
ON;Toronto;M4W 3V8;194400;194400;410400;410400
QC;Laval;H7L 3J7;151200;209520;453600;511920
ON;Toronto;M6R 2K2;315450;339345;289350;313245
ON;North York;M2J 5E2;237600;237600;367200;367200
ON;Oakville;L6H 5R7;57600;161279;547200;566640
ON;Brampton;L6T 0C2;252000;252000;352800;352800
ON;Markham;L3T 3V8;154800;154800;450000;450000
QC;Montréal;H4C 1J6;392400;392400;212400;212400
ON;Toronto;M6E 1B3;277200;358199;327600;419940
QC;Montréal;H3T 1Y4;410400;410400;194400;194400
CA;Antioch;94531;275400;275400;329400;329400
QC;Montréal;H2W 1H3;219600;219600;385200;385200
ON;Toronto;M4W 1J2;140400;140400;464400;464400
ON;North York;M2N 6M9;302400;302400;302400;302400
ON;Ajax;L1S 3Y9;378000;378000;226800;226800
ON;Toronto;M6B 1G7;216000;216000;388800;388800
QC;Montréal;H8P 1Z9;201600;201600;403200;403200
IL;Broadlands;61816;190800;190800;414000;414000
QC;Montréal;H4A 1Y2;258300;366030;346500;454230
ON;Mississauga;L5C 1E6;217800;229140;387000;398340
ON;Newmarket;L3Y 8P4;457200;590040;147600;280440
ON;Scarborough;M1N 4C3;604800;604800;0;0
ON;Toronto;M1H 3B7;385200;385200;219600;219600
QC;Montréal;H2T 1G3;428400;428400;176400;176400
ON;Mississauga;L4Z 2A4;187200;187200;417600;417600
ON;Mississauga;L5E 2P5;223200;223200;381600;381600
ON;Concord;L4K 2M9;246600;257940;358200;369540
ON;Toronto;M9C 1E7;79200;79200;525600;525600
ON;Mississauga;L5H 1E9;183600;402480;421200;512639
QC;Lasalle;H8N 2W9;187200;187200;417600;417600
ON;East York;M4B 2K6;212400;212400;392400;392400
ON;Toronto;M1L 1E1;266850;283455;337950;354555
ON;Mississauga;L4W 1C2;306000;398879;298800;350370
ON;Whitchurch-Stouffville;L4A 1R1;302400;302400;302400;302400
QC;Montréal;H2W 1G4;214200;214200;390600;390600
ON;Toronto;M4S 2Y9;162000;317519;442800;442800
AB;Calgary;T3H 2H3;294300;356670;310500;372870
ON;North York;M3J 2H2;140400;140400;464400;464400
WI;Madison;53593;340200;380700;264600;416879
ON;Brampton;L6Z 4N7;237600;253800;367200;383400
QC;Montréal;H4A 1E9;248400;273960;356400;487529
ON;Thornhill;L4J 7R9;252000;252000;352800;352800
ON;Mississauga;L5N 8L2;147600;147600;457200;457200
ON;Toronto;M4G 3R8;277200;277200;327600;327600
QC;Montréal;H2S 1Z6;154800;213029;450000;476100
QC;Vaudreuil-Dorion;J7V 8P2;172800;179280;432000;438480
ON;Mississauga;L5N 4G8;486900;593010;117900;224010
AZ;Phoenix;85201;604800;604800;0;0
QC;Montréal;H3W 1J2;409500;437850;195300;223650
ON;Toronto;L4K 2Z5;234000;234000;370800;370800
ON;Etobicoke;M8Z 1B7;270000;270000;334800;334800
QC;Montréal;H2Y 3B6;81000;81000;523800;523800
QC;Longueuil;J4H 1E7;198000;252900;406800;437400
ON;North York;M4A 2V6;277200;321120;327600;386820
QC;Montréal;H3A 1R6;108000;108000;496800;496800
ON;Vaughan;L4H 3S7;255600;255600;349200;349200
QC;Montréal;H4J 1J8;207000;207000;397800;397800
ON;North York;M3C 1W6;604800;604800;0;0
QC;Montréal;H4G 2M5;327600;327600;277200;277200
QC;De l'Eglise;H4L 2G7;288000;288000;316800;316800
ON;Toronto;M6H 1B2;205200;270000;399600;419040
ON;Toronto;M8Z 2X2;171000;201780;433800;464580
ON;Brampton;L6X 1S9;43200;43200;561600;561600
ON;Toronto;M1E 2M8;289800;398339;315000;420300
ON;Etobicoke;M8V 3Y3;180000;180000;424800;424800
ON;Toronto;M4W 2K9;277200;364679;327600;405360
ON;Toronto;M5V 2G3;327600;397260;277200;311220
ON;Bradford West Gwillimbury;L3Z 2B8;208800;208800;396000;396000
QC;Montréal;H2S 1H8;192600;280080;412200;499680
AB;Calgary;T2R 0Z8;174600;268560;430200;441540
ON;North York;M3J 2L2;252000;252000;352800;352800
ON;Brampton;L6W 3M1;77400;77400;527400;527400
ON;Mississauga;L5B 1M8;402300;584550;202500;384750
QC;Montréal;H4R 1P8;288000;297720;316800;323280
AB;Calgary;T2S 0K3;237600;237600;367200;367200
ON;North York;M9M 2L4;221400;248940;383400;410940
ON;North York;M3K 0C2;223200;223200;381600;381600
NV;N E Las Vegas;89115;388800;388800;216000;216000
QC;Montréal;H4P 2H5;302400;376919;302400;320220
QC;Montréal;H2L 4M1;604800;604800;0;0
QC;Montréal;H2Y 1A6;280800;280800;324000;324000
ON;Scarborough;M1B 5N6;288000;289620;316800;333000
ON;Toronto;M4J 1M1;309600;566999;295200;448559
QC;Montréal;H2T 1B8;115200;115200;489600;489600
AB;Calgary;T3C 1K7;90000;90000;514800;514800
ON;Markham;L3R 5N1;198000;198000;406800;406800
QC;Blainville;J7C;239400;239400;365400;365400
QC;Montréal;H1N 5L5;225000;225000;379800;379800
ON;Woodbridge;L4L 9K3;322200;322200;282600;282600
ON;Woodbridge;L4L 1A5;221400;258660;383400;445140
ON;North York;M3J 2K1;162000;162000;442800;442800
ON;Toronto;M6K 1Y6;207000;207000;397800;397800
AB;Calgary;T2H 0A6;223200;223200;381600;381600
AB;Calgary;T2S 0G8;205200;270000;399600;464400
QC;Montreal;H3H 2M3;162000;162000;442800;442800
QC;Montréal;H2V 2K5;190800;275040;414000;498240
QC;Saint - Hyacinthe;J2S 8W5;604800;604800;0;0
ON;Toronto;M2N 6G5;203400;224460;401400;422460
QC;Chateauguay;J6K 4Y7;248400;248400;356400;356400
ON;Toronto;M9N 2A4;309600;309600;295200;295200
OH;Geauga;44065;118800;118800;486000;486000
ON;Toronto;M1S 1T6;270000;299160;334800;363960
ON;Toronto;M6N 5H3;441000;588420;163800;311220
ON;Toronto;M5K 1J3;151200;151200;453600;453600
ON;North York;M2J 1W8;324000;324000;280800;280800
AB;Calgary;T2W 1E6;316800;316800;288000;288000
ON;Toronto;M5G 2H6;241200;241200;363600;363600
ON;Brampton;L6X 1R3;159300;221670;445500;507870
ON;Toronto;M5J 0C6;369000;369000;235800;235800
ON;Scarborough;M1J 2C8;604800;604800;0;0
QC;Montréal;H2M 2G2;327600;327600;277200;277200
ON;Caledon;L7E 5C1;144000;144000;460800;460800
ON;Mississauga;L5R 4B2;144000;144000;460800;460800
AZ;Pheonix AZ;85041;403200;403200;201600;201600
ON;Brampton;L6Y 0A2;262800;262800;342000;342000
ON;Markham;L3P 2R2;285300;323370;319500;357570
ON;North York;M2M 4J1;162000;162000;442800;442800
ON;Markham;L3R 0N6;288000;288000;316800;316800
ON;Toronto;M1R 3B7;266400;266400;338400;338400
ON;North York;M6A 1L6;216000;216000;388800;388800
QC;Maple Grove;J6N 1M1;270000;270000;334800;334800
QC;Montréal;H3J 2L2;280800;280800;324000;324000
ON;Mississauga;L5M 0R7;309600;309600;295200;295200
QC;Lachine;H8S 2P4;279900;288810;324900;333810
ON;Whitby;L1N 3Y9;160200;168300;444600;452700
ON;Mississauga;L5V 2W1;277200;283680;327600;342180
ON;Mississauga;L4T 3Z9;86400;86400;518400;518400
ON;Concord;L4K 4M2;190800;190800;414000;414000
QC;Montréal;H2G 1K9;234000;318240;370800;455040
ON;York;M6B 3P9;246600;246600;358200;358200
ON;Toronto;M5R 3G7;151200;173880;453600;476280
QC;Montréal;H1N 3L7;307800;322380;297000;311580
ON;Toronto;M3H 5T8;288000;288000;316800;316800
ON;Toronto;M2N 4Y4;244800;295020;360000;410220
ON;Richmond Hill;L4B 0C4;277200;277200;327600;327600
ON;Newmarket;L3Y 3Y1;113400;147420;491400;515700
ON;Toronto;M6E 2J6;252000;252000;352800;352800
AZ;Sun City;95351;162000;162000;442800;442800
QC;Montréal;H1J 1G3;252000;252000;352800;352800
QC;Montréal;H3X 2K2;273600;273600;331200;331200
ON;Mississauga;L5K 1R6;187200;187200;417600;417600
ON;Scarborough;M1H 1A8;331200;331200;273600;273600
ON;Brampton;L6R 2R4;390600;390600;214200;214200
AB;Calgary;T2P 0M6;280800;280800;324000;324000
ON;Mississauga;L5K 1R5;185400;185400;419400;419400
ON;Toronto;M6P 1Y4;190800;249120;414000;459360
ON;Toronto;M1P 2K8;277200;277200;327600;327600
ON;Toronto;M6H 1P3;306000;306000;298800;298800
QC;Saint-Laurent;H4L 3M3;396000;493200;208800;306000
PA;Indianola;15051;57600;57600;547200;547200
ON;Brampton;L6T 2W4;230400;230400;374400;374400
QC;Laval;H7W 2W4;162000;162000;442800;442800
ON;North York;M9L 1V9;199800;199800;405000;405000
QC;Longueuil;J4H 4C9;106200;106200;498600;498600
QC;Montréal;H2T 2J2;604800;604800;0;0
ON;Brampton;L6W 1L3;243000;243000;361800;361800
QC;Montréal;H8R 3H6;172800;172800;432000;432000
ON;Concord;L4K 5R7;307800;307800;297000;297000
ON;Toronto;L4K 4K5;190800;190800;414000;414000
ON;Toronto;M6E 1B1;406800;585000;198000;376200
ON;Toronto;M8W 1M8;230400;230400;374400;374400
AB;Calgary;T1Y 7L8;255600;275040;349200;349200
ON;Toronto;M1V 5G1;302400;302400;302400;302400
ON;Concord;L4K 1L3;403200;403200;201600;201600
QC;Montréal;H2H 1W2;403200;403200;201600;201600
ON;Ajax;L1S 7C1;302400;302400;302400;302400
ON;Toronto;M4Y 0A7;162000;162000;442800;442800
ON;Toronto;M9B 4B1;352800;352800;252000;252000
ON;Mississauga;L4W 1N3;122400;122400;482400;482400
ON;Toronto;M2N 5K3;181800;181800;423000;423000
QC;Lasalle;H8N 1T7;270000;270000;334800;334800
ON;North York;M2M 3Y7;388800;388800;216000;219240
QC;Sainte-Adele;J8B 2M3;90000;90000;514800;514800
QC;Montréal;H4B 5G0;162000;275400;442800;491400
ON;Whitby;L1R 3J4;248400;557819;356400;424080
QC;Montréal;H3A 1G3;309600;347400;295200;394199
ON;Mississauga;L5N 8C1;237600;237600;367200;367200
QC;Montréal;H2G 3B5;244800;244800;360000;360000
AB;Airdrie;T4A 0A8;172800;192240;432000;480600
PA;Monroeville;15235;144000;144000;460800;460800
QC;Lachine;H8S 4L9;403200;403200;201600;201600
ON;North York;M3H 5S4;226800;226800;378000;378000
QC;Belœil;J3G 4G3;237600;237600;367200;367200
QC;Châteauguay;J6K 3B2;190800;190800;414000;414000
ON;Toronto;M8V 4E9;252000;252000;352800;352800
ON;Toronto;M5V 3M9;227700;337500;377100;514350
ON;Toronto;M5M 3Z3;297000;303480;307800;314280
ON;Toronto;M4P 1A2;401400;401400;203400;203400
ON;Toronto;M5V 2N3;281700;292230;323100;333630
ON;Toronto;M5V 2R4;192600;192600;412200;412200
ON;Toronto;M6H 2B6;277200;277200;327600;327600
ON;Markham;L6G 0A4;205200;306000;399600;476550
ON;Toronto;M4N 2M9;235800;237420;369000;370620
ON;Toronto;M5A 2Z2;291600;324000;313200;345600
ON;Mississauga;L5G 1H5;275400;341460;329400;377100
AZ;Sun City;85379;363600;580680;241200;458280
QC;Montréal;H3G 1V9;322200;459900;282600;355499
AB;Calgary;T2W 1B5;352800;352800;252000;252000
ON;Toronto;M5T 1H8;208800;208800;396000;396000
ON;Mississauga;L5V 2X4;262800;262800;342000;342000
QC;Laval;H7T 2Y8;205200;205200;399600;399600
ON;Mississauga;L5T 1J6;302400;302400;302400;302400
ON;Mississauga;L5C 4P8;153000;196739;451800;463140
ON;Toronto;M6S 1R5;282600;282600;322200;322200
ON;Vaughan;L6A 4B3;180000;180000;424800;424800
ON;Mississauga;L5T 2M9;156600;167940;448200;459540
ON;Toronto;M5J 2S4;184500;188550;420300;424350
ON;Toronto;M8Z 3L2;126000;126000;478800;478800
ON;Toronto;M3K 2A6;201600;201600;403200;403200
QC;Laval;H7S 1Z5;226800;226800;378000;378000
QC;Montréal;H4B 2Y2;248400;248400;356400;356400
OH;Copley;44333;255600;255600;349200;349200
AB;Calgary;T2J 0S2;198000;198000;406800;406800
QC;Laval;H7X 3E4;256500;292140;348300;371700
ON;Toronto;M4T 1V8;144000;144000;460800;460800
ON;East York;M4G 4B5;291600;291600;313200;313200
ON;Richmond Hill;L4B 4K3;236700;255330;368100;386730
ON;Toronto;M1R 4B7;273600;286560;331200;344160
ON;Toronto;M6S 3Y8;124200;537299;480600;529560
OH;Cleveland;44060;302400;302400;302400;302400
QC;Laval;H7P 4W6;280800;280800;324000;324000
ON;East York;M4G 1X2;219600;226080;385200;427320
QC;Montréal;H2S 1G4;237600;237600;367200;367200
ON;Toronto;M4M 0C5;120600;120600;484200;484200
ON;Toronto;M6E 2J9;302400;302400;302400;302400
ON;Toronto;M4R 1R8;75600;75600;529200;529200
QC;Vaudreuil-Dorion;J7V 1Y6;260100;332190;344700;416790
NV;North Las Vegas;89106;151200;151200;453600;453600
QC;Montréal;H3A 1E9;176400;176400;428400;428400
ON;York;M6C 2C9;205200;205200;399600;399600
ON;Mississauga;L5G 4V5;241200;241200;363600;363600
QC;Montréal;H2H 1B1;277200;277200;327600;327600
ON;Pickering;L1V 3P2;202500;229230;402300;429030
ON;Toronto;M5K 2A1;171000;171000;433800;433800
ON;Toronto;M5A 1M6;428400;428400;176400;176400
QC;Montréal;H1G 2L6;169200;169200;435600;435600
QC;Anjou;H1K 3G4;277200;277200;327600;327600
QC;Montréal;H1N 1C3;309600;309600;295200;295200
ON;Toronto;M1B 3C3;233100;261450;371700;400050
ON;North York;M3M 0B2;333000;333000;271800;271800
ON;Toronto;M4H 1P9;379800;413820;225000;259020
AB;Calgary;T2G 0M7;126000;126000;478800;478800
QC;St-Jean Sur Richelieu;J2W 2V1;280800;280800;324000;324000
ON;Etobicoke;M9B 6E5;153000;153000;451800;451800
ON;Scarborough;M1V 5K5;277200;277200;327600;327600
ON;Thornhill;L3T 1N8;180000;180000;424800;424800
ON;Scarborough;M1H 3A5;237600;237600;367200;367200
AB;Calgary;T2Z 0W1;604800;604800;0;0
ON;Toronto;M1R 2Y4;187200;187200;417600;417600
ON;Toronto;M4R 2H7;223200;223200;381600;381600
NV;Las Vegas;89036;205200;205200;399600;399600
QC;Montréal;H3K 1B9;302400;302400;302400;302400
ON;Pickering;L1V 3E1;291600;291600;313200;313200
AB;Calgary;T2M 4X6;320400;320400;284400;284400
ON;Toronto;M5J 2V5;125100;158310;479700;512910
AB;Calgary;T2C 1Y1;144000;144000;460800;460800
QC;Montréal;H4A 2Z1;180000;180000;424800;424800
QC;Montréal;H2Y 3E6;378000;378000;226800;226800
ON;Ajax;L1Z 6L8;183600;183600;421200;421200
ON;Scarborough;M1K 2M5;223200;223200;381600;381600
ON;Toronto;M6C 2C7;153000;286559;451800;498150
ON;Toronto;M2K 1C5;320400;320400;284400;284400
ON;Toronto;M4K 2Y6;302400;302400;302400;302400
AZ;phoenix;85037;225000;225000;379800;379800
ON;Vaughan;L4K 5T3;270000;270000;334800;334800
ON;Toronto;M6G 1Y7;255600;255600;349200;349200
ON;Etobicoke;M9B 1L1;255600;297720;349200;391320
ON;Etobicoke;M8Z 1N7;90000;235799;514800;547200
AZ;Phonenix;85086;50400;50400;554400;554400
ON;Toronto;M5C 2Z3;234000;234000;370800;370800
AB;Calgary;T2E 5T2;154800;154800;450000;450000
ON;Toronto;M8V 3Y3;108000;108000;496800;496800
ON;Etobicoke;M8X 2X2;604800;604800;0;0
ON;North York;M2N 4Y4;230400;230400;374400;374400
ON;Toronto;M1V 5E9;352800;398160;252000;297360
ON;Sharon;L0G 1V0;338400;338400;266400;266400
ON;Toronto;M6J 1B4;396000;396000;208800;208800
QC;Laval;H7V 4C2;342000;342000;262800;262800
ON;Toronto;M5R 1E9;180000;296640;424800;490410
ON;Thornhill;L3T 7W2;604800;604800;0;0
ON;Markham;L3R 9S2;172800;172800;432000;432000
ON;Toronto;M4Y 2E6;235800;250380;369000;383580
ON;Mississauga;L4Y 3V9;230400;230400;374400;374400
ON;Toronto;M8W 1N4;219600;219600;385200;385200
ON;Markham;L3S 1R6;216000;216000;388800;388800
AZ;Avondale;85395;268200;315180;336600;383580
ON;Toronto;M5T 2K2;241200;269280;363600;477360
AZ;surprise;85374;185400;185400;419400;419400
ON;Mississauga;L5K 1P9;252900;365400;351900;458100
QC;Montréal;H2Y 2G2;176400;176400;428400;428400
ON;Woodbridge;L4H 3T4;302400;302400;302400;302400
ON;Toronto;M6K 1V4;107100;114390;497700;504990
ON;North York;M5M 2M5;190800;190800;414000;414000
ON;Markham;L3S 3A3;378000;378000;226800;226800
AB;Calgary;T3H 0N7;212400;212400;392400;392400
QC;Montréal;H4N 3M5;302400;302400;302400;302400
AZ;Glendale;85020;320400;320400;284400;284400
ON;Etobicoke;M8X 2B5;141300;156690;463500;478890
ON;Whitby;L1M 1Y1;334800;334800;270000;270000
QC;Saint-Laurent;H4R 1J7;320400;320400;284400;284400
ON;Mississauga;L5N 2H4;313200;313200;291600;291600
ON;Etobicoke;M8Y 1K6;154800;154800;450000;450000
ON;Oakville;L6H 0A6;212400;212400;392400;392400
AB;Calgary;T2R 0A3;361800;361800;243000;243000
OH;Cuyahoga Falls;44222;428400;428400;176400;176400
ON;Woodbridge;L4H 2Z7;206100;221580;398700;460080
ON;Toronto;M6E 2X3;306000;306000;298800;298800
ON;Mississauga;L5G 4L2;153000;153000;451800;451800
QC;Montréal;H1V 1Y1;198000;198000;406800;406800
ON;Maple;L4H 4G1;169200;169200;435600;435600
ON;Toronto;M4P 1S7;259200;259200;345600;345600
ON;Toronto;M8Z 1T3;176400;199080;428400;451080
QC;Montréal;H2K 4L5;162000;162000;442800;442800
QC;Mont-Royal;H3R 2H7;239400;239400;365400;365400
ON;Markham;L3P 8E1;181800;232020;423000;447300
ON;Concord;L4K 3N3;111600;111600;493200;493200
AB;Calgary;T2Y 4Z9;180000;180000;424800;424800
ON;Etobicoke;M8X 1G4;169200;169200;435600;435600
QC;Montréal;H2Y 1C2;176400;176400;428400;428400
QC;Montréal;H4A 2C9;253800;253800;351000;351000
